global_id,ObjectName,NameWinter,PhotoWinter,AdmArea,District,Address,Email,WebSite,HelpPhone,HelpPhoneExtension,WorkingHoursWinter,ClarificationOfWorkingHoursWinter,HasEquipmentRental,EquipmentRentalComments,HasTechService,TechServiceComments,HasDressingRoom,HasEatery,HasToilet,HasWifi,HasCashMachine,HasFirstAidPost,HasMusic,UsagePeriodWinter,DimensionsWinter,Lighting,SurfaceTypeWinter,Seats,Paid,PaidComments,DisabilityFriendly,ServicesWinter,geoData
1047360041,Фитнес клуб «Дубровка фитнес»,бассейн плавательный 25-ти метровый крытый,[{'Photo': 'fbcf40fe-2da5-43d2-ae45-f0c50f18fbcb'}],Новомосковский административный округ,поселение Сосенское,"деревня Сосенки, дом 65А",info@dubrovkafitness.ru,www.dubrovkafitness.ru/,(495) 023-45-41,,"[{'DayOfWeek': 'понедельник', 'Hours': '06:30-01:00'}, {'DayOfWeek': 'вторник', 'Hours': '06:30-01:00'}, {'DayOfWeek': 'среда', 'Hours': '06:30-01:00'}, {'DayOfWeek': 'четверг', 'Hours': '06:30-01:00'}, {'DayOfWeek': 'пятница', 'Hours': '06:30-01:00'}, {'DayOfWeek': 'суббота', 'Hours': '08:00-01:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '08:00-01:00'}]",,нет,,нет,,да,да,да,да,нет,да,да,01.09-31.08,"[{'Square': 375, 'Length': 25, 'Width': 15, 'Depth': None}]",смешанное освещение,специальное покрытие,0,платно,,,общая физическая подготовка,"{'coordinates': [37.4468821054878, 55.5680680432176], 'type': 'Point'}"
1047360325,Фитнес-клуб «Облака»,бассейн плавательный 25-ти метровый крытый,[{'Photo': 'c2b55827-1020-4583-b043-270c2e7dd275'}],Южный административный округ,Даниловский район,"3-й Павелецкий проезд, дом 2",AFOblakafitnes@yandex.ru,paveletskaya-fitness.ru/,(499) 120-08-33,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-00:00'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-00:00'}, {'DayOfWeek': 'среда', 'Hours': '07:00-00:00'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-00:00'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-00:00'}, {'DayOfWeek': 'суббота', 'Hours': '07:00-00:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '07:00-00:00'}]",,нет,,нет,,да,да,да,да,нет,да,да,01.09-31.08,"[{'Square': 200, 'Length': 25, 'Width': 8, 'Depth': None}]",освещение светодиодными лампами,специальное покрытие,0,платно,,,общая физическая подготовка,"{'coordinates': [37.6449582566223, 55.7091679241926], 'type': 'Point'}"
1047362008,Фитнес клуб «Дон-Спорт»,бассейн плавательный 25-ти метровый крытый,[{'Photo': '8861d94f-3e6e-4e69-9214-134a9ceff216'}],Центральный административный округ,район Хамовники,"Малая Пироговская улица, дом 8",,donsport.ru/,(495) 292-81-63,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'среда', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'суббота', 'Hours': '09:00-23:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '09:00-23:00'}]",,нет,,нет,,да,да,да,да,да,да,да,01.09-31.08,"[{'Square': 250, 'Length': 25, 'Width': 10, 'Depth': None}]",освещение светодиодными лампами,специальное покрытие,0,платно,,,общая физическая подготовка,"{'coordinates': [37.5701225251312, 55.7294877802477], 'type': 'Point'}"
1047414250,Фитнес-клуб «Физкульт»,бассейн плавательный 25-ти метровый крытый,[{'Photo': '30089034-2da1-4d8b-b8b0-762832055215'}],Зеленоградский административный округ,район Крюково,"город Зеленоград, корпус 1801",info@greenfitness.ru,greenfitness.ru/krukovo,(499) 995-75-66,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-23:59'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-23:59'}, {'DayOfWeek': 'среда', 'Hours': '07:00-23:59'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-23:59'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-23:59'}, {'DayOfWeek': 'суббота', 'Hours': '09:00-22:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '09:00-22:00'}]",,нет,,нет,,да,нет,да,да,нет,нет,да,01.09-31.08,"[{'Square': 200, 'Length': 25, 'Width': 8, 'Depth': None}]",смешанное освещение,специальное покрытие,0,платно,,,общая физическая подготовка,"{'coordinates': [37.163204, 55.977617], 'type': 'Point'}"
1072020169,Фитнес-клуб «Фитнес Практика»,бассейн плавательный площадью более 60-ти кв.м крытый №2,[{'Photo': '6ce0ab46-e8dc-4fd9-a20d-0b0415e5c24e'}],Западный административный округ,Можайский район,"улица Толбухина, дом 10, корпус 3",info@praktika.fit,praktika-molodezhnaya.ru/,(495) 641-69-69,,"[{'DayOfWeek': 'понедельник', 'Hours': '05:00-01:00'}, {'DayOfWeek': 'вторник', 'Hours': '05:00-01:00'}, {'DayOfWeek': 'среда', 'Hours': '05:00-01:00'}, {'DayOfWeek': 'четверг', 'Hours': '05:00-01:00'}, {'DayOfWeek': 'пятница', 'Hours': '05:00-01:00'}, {'DayOfWeek': 'суббота', 'Hours': '05:00-01:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '05:00-01:00'}]",,нет,,нет,,да,да,да,да,нет,да,да,01.01-31.12,"[{'Square': 72, 'Length': 12, 'Width': 6, 'Depth': None}]",освещение газоразрядными лампами,специальное покрытие,0,платно,,не приспособлен,общая физическая подготовка,"{'coordinates': [37.4027871362706, 55.7211123614129], 'type': 'Point'}"
1123860616,Аквастудия «На Береговой»,бассейн плавательный площадью более 60-ти кв.м крытый №1,[{'Photo': 'a588615d-b010-4860-89a7-1c1cd7a7344e'}],Северо-Западный административный округ,район Покровское-Стрешнево,"Береговая улица, дом 4, корпус 10",mso@mos.sport,mos.sport/,(495) 681-01-48,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'среда', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'суббота', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '07:00-23:00'}]",,нет,,да,,да,да,да,да,нет,нет,да,01.01-31.12,"[{'Square': 169.3, 'Length': 23.5, 'Width': 7.2, 'Depth': 2.2}]",смешанное освещение,специальное покрытие,0,платно,,,общая физическая подготовка,"{'coordinates': [37.4705622883605, 55.8300134375634], 'type': 'Point'}"
1123996462,Фитнес-клуб «Территория фитнеса»,бассейн плавательный 25-ти метровый крытый,[{'Photo': '4435459e-0a80-4c2b-add5-10f39f8b2832'}],Северо-Западный административный округ,район Куркино,"Ландышевая улица, дом 14",,terfit.ru/clubs/kurkino/,(499) 116-66-78,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-23:55'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-23:55'}, {'DayOfWeek': 'среда', 'Hours': '07:00-23:55'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-23:55'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-23:55'}, {'DayOfWeek': 'суббота', 'Hours': '07:00-23:55'}, {'DayOfWeek': 'воскресенье', 'Hours': '07:00-23:55'}]",,нет,,нет,,да,да,да,да,нет,нет,да,01.09-31.08,"[{'Square': 300, 'Length': 25, 'Width': 12, 'Depth': None}]",смешанное освещение,специальное покрытие,0,платно,,,общая физическая подготовка,"{'coordinates': [37.3935568435035, 55.886443354089], 'type': 'Point'}"
1123996499,Фитнес-клуб «Облака фитнесс»,бассейн плавательный 25-ти метровый крытый,[{'Photo': '6161f394-934f-4b6e-9db7-c955671fbcf9'}],Северо-Восточный административный округ,район Южное Медведково,"проезд Шокальского, дом 9А",top@oblaka-fitness.ru,top.oblaka-fitness.ru/,(495) 120-67-99,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-00:00'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-00:00'}, {'DayOfWeek': 'среда', 'Hours': '07:00-00:00'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-00:00'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-00:00'}, {'DayOfWeek': 'суббота', 'Hours': '07:00-00:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '07:00-00:00'}]",,нет,,нет,,да,да,да,да,нет,нет,да,01.09-31.08,"[{'Square': 250, 'Length': 25, 'Width': 10, 'Depth': None}]",смешанное освещение,специальное покрытие,0,платно,,,общая физическая подготовка,"{'coordinates': [37.644340019504, 55.8750107326476], 'type': 'Point'}"
1123996830,Фитнес-клуб «Вита-спорт»,бассейн плавательный крытый №2,[{'Photo': '7f4651bf-7910-42fe-8fd9-36affcaeca51'}],Северо-Западный административный округ,район Хорошёво-Мнёвники,"Живописная улица, дом 21, корпус 2",,vitaclub.ru,(495) 032-36-36,,"[{'DayOfWeek': 'понедельник', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'вторник', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'среда', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'четверг', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'пятница', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'суббота', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '08:00-20:00'}]",,нет,,нет,,нет,нет,нет,нет,нет,нет,нет,01.09-31.08,"[{'Square': 160, 'Length': 20, 'Width': 8, 'Depth': None}]",смешанное освещение,специальное покрытие,0,платно,,,общая физическая подготовка,"{'coordinates': [37.4489559252343, 55.7896322531728], 'type': 'Point'}"
1123997429,Аквастудия «На Береговой»,"бассейн плавательный площадью более 60-ти кв.м крытый №2, «Акватория большого бассейна»",[{'Photo': '6e230abb-b731-4046-8502-f742263d6f81'}],Северо-Западный административный округ,район Покровское-Стрешнево,"Береговая улица, дом 4, корпус 10",mso@mos.sport,mos.sport/,(495) 681-01-48,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'среда', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'суббота', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '07:00-23:00'}]",,нет,,да,,да,да,да,да,нет,нет,да,01.01-31.12,"[{'Square': 106.6, 'Length': 20.5, 'Width': 5.2, 'Depth': 1.23}]",смешанное освещение,специальное покрытие,0,платно,,,общая физическая подготовка,"{'coordinates': [37.470455, 55.829633], 'type': 'Point'}"
1123997644,Спортивный комплекс высшего учебного заведения «Дворец спорта РТУ МИРЭА»,бассейн плавательный 25-ти метровый крытый,[{'Photo': '3f3c2a5f-c817-4a15-80c7-20149c73c526'}],Восточный административный округ,район Сокольники,"улица Стромынка, дом 20, корпус 1",rector@mirea.ru,www.mirea.ru/,(499) 215-65-65,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'среда', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'суббота', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '07:00-23:00'}]",,нет,,нет,,да,нет,да,да,нет,нет,нет,01.09-31.08,"[{'Square': 312.5, 'Length': 25, 'Width': 12.5, 'Depth': None}]",смешанное освещение,специальное покрытие,0,бесплатно,,,общая физическая подготовка,"{'coordinates': [37.7026281929793, 55.7934750654538], 'type': 'Point'}"
1123997671,Фитнес-клуб «ЛесФитнесс»,бассейн плавательный 25-ти метровый крытый,[{'Photo': '2eb96338-3a4b-4d44-baa5-c4f91de32534'}],Восточный административный округ,район Северное Измайлово,"Щёлковское шоссе, дом 100, корпус 104",,lesfitness.ru/,(499) 116-60-92,,"[{'DayOfWeek': 'понедельник', 'Hours': 'круглосуточно'}, {'DayOfWeek': 'вторник', 'Hours': 'круглосуточно'}, {'DayOfWeek': 'среда', 'Hours': 'круглосуточно'}, {'DayOfWeek': 'четверг', 'Hours': 'круглосуточно'}, {'DayOfWeek': 'пятница', 'Hours': 'круглосуточно'}, {'DayOfWeek': 'суббота', 'Hours': 'круглосуточно'}, {'DayOfWeek': 'воскресенье', 'Hours': 'круглосуточно'}]",,нет,,нет,,да,да,да,да,нет,нет,да,01.01-31.12,"[{'Square': 200, 'Length': 25, 'Width': 8, 'Depth': None}]",освещение газоразрядными лампами,специальное покрытие,0,платно,,,общая физическая подготовка,"{'coordinates': [37.8343353472214, 55.8114706260551], 'type': 'Point'}"
1123997774,Фитнес-клуб «Кенгуру»,бассейн плавательный 25-ти метровый крытый,[{'Photo': 'db6033dc-8387-47b0-a70b-3df4c0b77aa6'}],Центральный административный округ,Таганский район,"Нижегородская улица, дом 32, строение А",,www.kengurufit.ru/,(495) 286-76-75,,"[{'DayOfWeek': 'понедельник', 'Hours': 'круглосуточно'}, {'DayOfWeek': 'вторник', 'Hours': 'круглосуточно'}, {'DayOfWeek': 'среда', 'Hours': 'круглосуточно'}, {'DayOfWeek': 'четверг', 'Hours': 'круглосуточно'}, {'DayOfWeek': 'пятница', 'Hours': 'круглосуточно'}, {'DayOfWeek': 'суббота', 'Hours': 'круглосуточно'}, {'DayOfWeek': 'воскресенье', 'Hours': 'круглосуточно'}]",,нет,,нет,,да,да,да,да,нет,нет,да,01.09-31.08,"[{'Square': 125, 'Length': 25, 'Width': 5, 'Depth': None}]",освещение газоразрядными лампами,специальное покрытие,0,платно,,,общая физическая подготовка,"{'coordinates': [37.6890002883605, 55.737145079696], 'type': 'Point'}"
1123997803,Фитнес-клуб «Энкор Фитнес»,бассейн плавательный 25-ти метровый крытый,[{'Photo': 'f280d3c7-9724-4892-851f-f5a11039112a'}],Северный административный округ,Хорошёвский район,"улица Авиаконструктора Сухого, дом 1, строение 1",,encorefitness.ru/,(495) 120-56-99,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-23:55'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-23:55'}, {'DayOfWeek': 'среда', 'Hours': '07:00-23:55'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-23:55'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-23:55'}, {'DayOfWeek': 'суббота', 'Hours': '09:00-23:55'}, {'DayOfWeek': 'воскресенье', 'Hours': '09:00-23:55'}]",,нет,,нет,,да,нет,да,да,нет,нет,да,01.09-31.08,"[{'Square': 250, 'Length': 25, 'Width': 10, 'Depth': None}]",освещение светодиодными лампами,специальное покрытие,0,платно,,,общая физическая подготовка,"{'coordinates': [37.541538, 55.785624], 'type': 'Point'}"
1123999142,Фитнес-клуб «Джамп»,бассейн плавательный крытый,[{'Photo': '37a3516f-e144-4ebb-88ec-4ccc0d378443'}],Центральный административный округ,Пресненский район,"Столярный переулок, дом 3, корпус 34",jumpfitness@mail.ru,www.jumpfitness.ru/,(495) 725-49-48,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-23:55'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-23:55'}, {'DayOfWeek': 'среда', 'Hours': '07:00-23:55'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-23:55'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-23:55'}, {'DayOfWeek': 'суббота', 'Hours': '07:00-23:55'}, {'DayOfWeek': 'воскресенье', 'Hours': '07:00-23:55'}]",,нет,,нет,,да,да,да,да,нет,нет,да,01.09-31.08,"[{'Square': 66, 'Length': 11, 'Width': 6, 'Depth': None}]",освещение газоразрядными лампами,специальное покрытие,0,платно,,,общая физическая подготовка,"{'coordinates': [37.5701012159386, 55.7632576870168], 'type': 'Point'}"
1123999393,Фитнес-клуб «Савой»,бассейн плавательный 25-ти метровый крытый,[{'Photo': '1612b98e-564a-44cf-90d4-dcdcd4df2b72'}],Центральный административный округ,Тверской район,"улица Фадеева, дом 4А, строение 1",,savoywellness.ru/,(495) 266-18-87,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'среда', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'суббота', 'Hours': '09:00-22:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '09:00-22:00'}]",,нет,,нет,,да,нет,да,да,нет,нет,да,01.09-31.08,"[{'Square': 175, 'Length': 25, 'Width': 7, 'Depth': None}]",освещение газоразрядными лампами,специальное покрытие,0,платно,,,общая физическая подготовка,"{'coordinates': [37.6013261865082, 55.7755231513488], 'type': 'Point'}"
1123999444,Фитнес-клуб «Гранд Фитнес»,бассейн плавательный крытый,[{'Photo': '24829c0d-844e-4690-aabb-266f7b788421'}],Центральный административный округ,Тверской район,"Тверская улица, дом 26/1",houseclub@imhs.ru,grandfitness.ru/,(495) 973-00-48,,"[{'DayOfWeek': 'понедельник', 'Hours': 'круглосуточно'}, {'DayOfWeek': 'вторник', 'Hours': 'круглосуточно'}, {'DayOfWeek': 'среда', 'Hours': 'круглосуточно'}, {'DayOfWeek': 'четверг', 'Hours': 'круглосуточно'}, {'DayOfWeek': 'пятница', 'Hours': 'круглосуточно'}, {'DayOfWeek': 'суббота', 'Hours': 'круглосуточно'}, {'DayOfWeek': 'воскресенье', 'Hours': 'круглосуточно'}]",,нет,,нет,,да,да,да,да,нет,нет,да,01.09-31.08,"[{'Square': 60, 'Length': 10, 'Width': 6, 'Depth': None}]",освещение газоразрядными лампами,специальное покрытие,0,платно,,,общая физическая подготовка,"{'coordinates': [37.5999754283845, 55.7686439129444], 'type': 'Point'}"
1123999510,Фитнес-клуб «РеСтарт»,бассейн плавательный крытый,[{'Photo': 'bdea34e9-2302-4f71-aedf-420abeae0129'}],Центральный административный округ,Басманный район,"Нижняя Красносельская улица, дом 40/12, корпус 20",user_0775@restart-fitness.ru,www.restart-fitness.ru/,(495) 221-08-74,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'среда', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'суббота', 'Hours': '09:00-22:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '09:00-22:00'}]",,нет,,да,,да,да,да,да,нет,нет,да,01.09-31.08,"[{'Square': 160, 'Length': 20, 'Width': 8, 'Depth': None}]",освещение газоразрядными лампами,специальное покрытие,0,платно,,,общая физическая подготовка,"{'coordinates': [37.671152219574, 55.7737235299356], 'type': 'Point'}"
1123999536,Фитнес-клуб «Оранж фитнес»,бассейн плавательный крытый,[{'Photo': '4b078437-9e80-4f21-82f7-70a12eae8302'}],Восточный административный округ,район Сокольники,"Русаковская улица, дом 24",service3@strata.ru,orangefit.ru/sokolniki/,(495) 642-79-97,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'среда', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'суббота', 'Hours': '09:00-23:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '09:00-23:00'}]",,нет,,нет,,да,нет,да,да,нет,нет,да,01.09-31.08,"[{'Square': 200, 'Length': 20, 'Width': 10, 'Depth': None}]",освещение лампами накаливания,специальное покрытие,0,платно,,,общая физическая подготовка,"{'coordinates': [37.6814523291136, 55.7871661105911], 'type': 'Point'}"
1123999570,Фитнес-клуб «Оранж фитнес»,бассейн плавательный 25-ти метровый крытый,[{'Photo': 'e6e7cd01-a0bd-461f-87bf-bdc0a05e8156'}],Северный административный округ,район Аэропорт,"Ленинградский проспект, дом 36, строение 33",,orangefit.ru/dinamo/,(495) 419-21-15,,"[{'DayOfWeek': 'понедельник', 'Hours': '06:00-23:00'}, {'DayOfWeek': 'вторник', 'Hours': '06:00-23:00'}, {'DayOfWeek': 'среда', 'Hours': '06:00-23:00'}, {'DayOfWeek': 'четверг', 'Hours': '06:00-23:00'}, {'DayOfWeek': 'пятница', 'Hours': '06:00-23:00'}, {'DayOfWeek': 'суббота', 'Hours': '06:00-23:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '06:00-23:00'}]",,нет,,нет,,да,нет,да,да,нет,нет,да,01.09-31.08,"[{'Square': 200, 'Length': 25, 'Width': 8, 'Depth': None}]",смешанное освещение,специальное покрытие,0,платно,,,общая физическая подготовка,"{'coordinates': [37.5664267253508, 55.7874663343994], 'type': 'Point'}"
1123999662,Фитнес-клуб «Территория Фитнеса»,бассейн плавательный крытый,[{'Photo': '3b263b4d-f9f5-4c3a-8837-a34776d186e6'}],Северный административный округ,район Ховрино,"Клинская улица, дом 6",secretary@terfit.ru,terfit.ru/clubs/hovrino/,(499) 283-48-90,,"[{'DayOfWeek': 'понедельник', 'Hours': '06:00-23:55'}, {'DayOfWeek': 'вторник', 'Hours': '06:00-23:55'}, {'DayOfWeek': 'среда', 'Hours': '06:00-23:55'}, {'DayOfWeek': 'четверг', 'Hours': '06:00-23:55'}, {'DayOfWeek': 'пятница', 'Hours': '06:00-23:55'}, {'DayOfWeek': 'суббота', 'Hours': '09:00-23:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '09:00-23:00'}]",,нет,,нет,,да,нет,да,да,нет,нет,да,01.09-31.08,"[{'Square': 80, 'Length': 20, 'Width': 4, 'Depth': None}]",освещение газоразрядными лампами,специальное покрытие,0,платно,,,общая физическая подготовка,"{'coordinates': [37.5019624199795, 55.8661284773307], 'type': 'Point'}"
1123999703,Фитнес-клуб «Территория Фитнеса»,бассейн плавательный 25-ти метровый крытый,[{'Photo': '8454a521-0f45-451e-a2bf-16c4ac1da72d'}],Северный административный округ,район Ховрино,"Клинская улица, дом 6",secretary@terfit.ru,terfit.ru/clubs/hovrino/,(499) 283-48-90,,"[{'DayOfWeek': 'понедельник', 'Hours': '06:00-23:55'}, {'DayOfWeek': 'вторник', 'Hours': '06:00-23:55'}, {'DayOfWeek': 'среда', 'Hours': '06:00-23:55'}, {'DayOfWeek': 'четверг', 'Hours': '06:00-23:55'}, {'DayOfWeek': 'пятница', 'Hours': '06:00-23:55'}, {'DayOfWeek': 'суббота', 'Hours': '09:00-23:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '09:00-23:00'}]",,нет,,нет,,да,нет,да,да,нет,нет,да,01.09-31.08,"[{'Square': 300, 'Length': 25, 'Width': 12, 'Depth': None}]",освещение газоразрядными лампами,специальное покрытие,0,платно,,,общая физическая подготовка,"{'coordinates': [37.5019946064873, 55.866068146804], 'type': 'Point'}"
1124001360,Центр современного пятиборья «Северный»,бассейн плавательный 50-ти метровый крытый,[{'Photo': '254f7380-af63-4f29-a5bf-555363c7dce0'}],Северо-Восточный административный округ,район Северный,"улица Арсюкова, дом 11",mso@mos.sport,mos.sport/,(495) 681-01-48,,"[{'DayOfWeek': 'понедельник', 'Hours': '06:30-23:30'}, {'DayOfWeek': 'вторник', 'Hours': '06:30-23:30'}, {'DayOfWeek': 'среда', 'Hours': '06:30-23:30'}, {'DayOfWeek': 'четверг', 'Hours': '06:30-23:30'}, {'DayOfWeek': 'пятница', 'Hours': '06:30-23:30'}, {'DayOfWeek': 'суббота', 'Hours': '06:30-23:30'}, {'DayOfWeek': 'воскресенье', 'Hours': '06:30-23:30'}]",,нет,,нет,,да,да,да,да,нет,да,да,01.01-31.12,"[{'Square': 1050, 'Length': 50, 'Width': 21, 'Depth': None}]",смешанное освещение,специальное покрытие,300,платно,,,общая физическая подготовка,"{'coordinates': [37.5576507516892, 55.9365670199849], 'type': 'Point'}"
1263328513,Дворец водного спорта «Фили»,бассейн плавательный площадью более 60-ти кв.м крытый,[{'Photo': '4ea747f6-b30b-4963-b026-62610f431469'}],Западный административный округ,район Филёвский Парк,"Большая Филёвская улица, дом 18",info@sportcosmos.ru,www.sportcosmos.ru/dvs-fili,(495) 120-51-20,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'среда', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'суббота', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '08:00-23:00'}]",,нет,,нет,,да,нет,да,да,нет,да,да,01.01-31.12,"[{'Square': 90, 'Length': 18, 'Width': 5, 'Depth': 1.5}]",смешанное освещение,специальное покрытие,0,платно,,не приспособлен,общая физическая подготовка,"{'coordinates': [37.4984730999952, 55.7490635598926], 'type': 'Point'}"
1266775458,Фитнес-клуб «Крокус фитнесс»,бассейн плавательный 25-ти метровый крытый,[{'Photo': 'a69ecaf2-c7de-48fa-89e0-339a1855622d'}],Северный административный округ,район Аэропорт,"улица Черняховского, владение 19",info@crocusfitness.com,crocusfitness.com/leningradskiy/,(495) 236-11-22,,"[{'DayOfWeek': 'понедельник', 'Hours': 'круглосуточно'}, {'DayOfWeek': 'вторник', 'Hours': 'круглосуточно'}, {'DayOfWeek': 'среда', 'Hours': 'круглосуточно'}, {'DayOfWeek': 'четверг', 'Hours': 'круглосуточно'}, {'DayOfWeek': 'пятница', 'Hours': 'круглосуточно'}, {'DayOfWeek': 'суббота', 'Hours': 'круглосуточно'}, {'DayOfWeek': 'воскресенье', 'Hours': 'круглосуточно'}]",,нет,,нет,,да,да,да,да,нет,нет,да,01.01-31.12,"[{'Square': 200, 'Length': 25, 'Width': 8, 'Depth': 2}]",смешанное освещение,специальное покрытие,0,платно,,,общая физическая подготовка,"{'coordinates': [37.541126, 55.809166], 'type': 'Point'}"
1266775780,Спортивный комплекс «Коломенский»,бассейн плавательный площадью более 60-ти кв.м крытый,[{'Photo': '4a279290-8c41-4e0e-bbf5-477be0d3faa7'}],Южный административный округ,район Нагатино-Садовники,"Коломенский проезд, дом 15А",mso@mos.sport,mos.sport/,(495) 681-01-48,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'среда', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'суббота', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '07:00-23:00'}]",,нет,,да,,да,да,да,да,нет,да,да,01.01-31.12,"[{'Square': 60, 'Length': 10, 'Width': 6, 'Depth': None}]",смешанное освещение,специальное покрытие,0,платно,,,общая физическая подготовка,"{'coordinates': [37.6421916772576, 55.6660523051949], 'type': 'Point'}"
